subj,prompt,excluded_subj,excluded_subj_rep,excluded_response,response,prompt_set,prompt_val_set,prompt_val,prompt_stage,positivity_gpt,negativity_gpt,positivity_HK,negativity_HK,positivity_KSM,negativity_KSM,concrete_gpt,abstract_gpt,concrete_KG,abstract_KG,concrete_HK,abstract_HK,word_counts,brysbaert_sum,brysbaert_mean,brysbaert_sd
26,N8b,0,0,0,a mother trying to talk to her daughter about something the daughter seems disconnected ,8,N8,N,b,2,5,1,5,0,3,4,3,6,5,7,5,14,39.33,2.809285714,1.28542399
26,N8c,0,0,0,Mom is decorating the christmas tree trying to talk to the daughter who seems uninterested. even irritated at something,8,N8,N,c,2,4,1,6,0,5,6,4,7,5,8,6,19,48,2.666666667,1.238509541
26,N9a,0,0,1,to fuzzy to deciphore,9,N9,N,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7.06,2.353333333,1.391414149
26,N9b,0,0,0,a women giving her husband her ring back,9,N9,N,b,1,7,0,7,0,6,8,1,6,2,8,2,8,29.79,3.72375,0.784637086
26,N9c,0,0,0,a women asking her husband for a divorce and walking out,9,N9,N,c,2,8,0,8,0,7,7,1,4,5,8,6,11,30.47,3.047,0.946174168
26,P6a,0,0,0,parents talking to their daughter,6,P6,P,a,0,0,3,0,0,0,3,1,5,1,6,0,5,18.31,3.662,1.304749018
26,P6b,0,0,0,coworkers talking between each other,6,P6,P,b,0,0,2,0,0,0,6,0,5,1,6,0,5,15.14,3.028,1.086310269
26,P6c,0,0,0,one coworker going over things that shes working on with her other coworkers,6,P6,P,c,1,0,3,0,0,0,3,1,4,3,7,1,13,36.45,3.0375,0.931851773
26,N10a,0,0,0,a teacher helping her students,10,N10,N,a,8,0,7,0,4,0,4,0,5,1,7,2,5,18.25,3.65,1.017398644
26,N10b,0,0,0,friends hanging out with one feeling left out,10,N10,N,b,2,5,1,7,0,4,6,3,4,4,8,5,8,19.17,2.738571429,0.638707773
26,N10c,0,0,0,friends all sitting togther having a chat while one feels alienated,10,N10,N,c,2,5,1,7,0,5,6,4,5,6,8,6,11,28.86,2.886,1.040781757
26,P7a,0,0,0, a team mate scored a goal and his teammates are celebrating him,7,P7,P,a,8,0,9,0,7,0,7,1,6,2,8,3,13,37.83,3.1525,0.830696586
26,P7b,0,0,0,a young boy celebrating a point with his team,7,P7,P,b,8,0,9,0,6,0,7,1,5,2,7,3,9,29.3,3.255555556,0.748884355
26,P7c,0,0,0,A team celebrating a score of some sort,7,P7,P,c,7,0,8,0,6,0,3,0,5,2,7,2,8,24.06,3.0075,0.660946291
26,N11a,0,0,0,a couple having a conversation,11,N11,N,a,0,0,3,0,1,0,3,0,5,1,7,0,5,15.89,3.178,0.628943559
26,N11b,0,0,0,a woman crying and her significant other asking for forgiveness,11,N11,N,b,3,7,1,7,0,7,8,2,5,5,7,6,10,25.53,2.553,1.08616604
26,N11c,0,0,0,a women upset over something and her boyfriend/husband asking to forgive him,11,N11,N,c,3,5,1,7,0,7,4,2,4,5,7,7,12,37.15,2.857692308,1.068660796
26,P8a,0,0,0,a coach is giving her team direction,8,P8,P,a,5,0,3,0,2,0,3,1,3,3,7,1,7,23.71,3.387142857,0.552229248
26,P8b,0,0,0,A coach giving direction and her team contemplating their next moves,8,P8,P,b,2,0,3,0,2,0,7,3,3,3,7,4,11,32.16,2.923636364,0.785878779
26,P8c,0,0,0,A coach giving her team instructions and the team discussing what should be the best course of action,8,P8,P,c,0,0,4,0,2,0,7,2,4,4,7,5,18,47.07,2.615,0.970319838
26,P9a,0,0,0,a woman crying ,9,P9,P,a,1,6,0,8,0,6,8,0,7,0,8,2,3,11.71,3.903333333,0.610764548
26,P9b,0,0,0,a woman just found out some sad news,9,P9,P,b,1,6,0,9,0,6,2,2,3,4,6,5,8,22.95,2.86875,0.825304057
26,P9c,0,0,0,a woman celebrating her birthday with friends,9,P9,P,c,8,0,9,0,6,0,7,1,5,1,8,3,7,21.88,3.125714286,0.723230188
26,N12a,0,0,0,a boss holding a meeting,12,N12,N,a,0,0,2,0,0,0,6,0,4,1,6,0,5,17.01,3.402,0.342154936
26,N12b,0,0,0,a woman holding a meeting,12,N12,N,b,0,0,2,0,0,0,4,0,4,1,6,0,5,17.64,3.528,0.575560596
26,N12c,0,0,0,a woman explaining something to her coworkers,12,N12,N,c,0,0,3,0,0,0,3,1,5,1,7,2,7,20.33,2.904285714,1.177863279
26,P10a,0,0,0,not sure possibly friends hanging out,10,P10,P,a,1,0,2,0,1,0,2,1,4,0,5,0,6,11.21,2.242,0.580318878
26,P10b,0,0,0,It still isn't quite clear but it looks like friends hanging out,10,P10,P,b,4,2,2,0,1,0,6,2,5,0,5,0,12,26.9,2.69,0.631752413
26,P10c,0,0,0,a bunch of friends hanging out having lunch together and conversating,10,P10,P,c,7,0,6,0,1,0,8,1,5,0,8,1,11,24.83,2.758888889,0.892866794
26,P11a,0,0,0,a women looking at her foot,11,P11,P,a,0,0,0,0,0,0,8,0,6,0,8,0,6,20.64,3.44,1.049666614
26,P11b,0,0,0,friends painting each others toenails,11,P11,P,b,7,0,7,0,1,0,9,1,7,1,9,0,5,16.79,3.358,1.404482111
26,P11c,0,0,0,a friend painting another friends toenails,11,P11,P,c,5,0,6,0,1,0,8,0,7,1,9,0,6,21.73,3.621666667,0.950082453
26,P12a,0,0,0,friends having an indepth conversation,12,P12,P,a,5,0,6,0,2,0,2,1,5,2,6,3,5,9.99,2.4975,0.840094241
26,P12b,0,0,0,friends sitting at a coffee shop having a deep discussion,12,P12,P,b,5,0,6,0,2,0,7,2,5,2,7,4,10,29.9,3.322222222,0.966369207
26,P12c,0,0,0,friends at a pizzeria talking and hanging out,12,P12,P,c,7,0,5,0,2,0,8,1,6,0,7,1,8,21.13,3.018571429,1.069804165
27,N1a,0,0,0,A woman is on her phone.,1,N1,N,a,0,0,0,1,0,0,8,0,6,0,6,0,6,22.75,3.791666667,0.751090319
27,N1b,0,0,0,A woman is on her phone at the cafe.,1,N1,N,b,0,0,0,2,0,0,8,0,6,0,7,0,9,31.21,3.467777778,1.213628627
27,N1c,0,0,0,A man is bored of being on his phone.,1,N1,N,c,1,2,0,4,0,3,3,3,4,4,6,4,9,29.36,3.262222222,1.127372806
27,N2a,0,0,0,Kids are laughing at the teacher.,2,N2,N,a,2,3,0,5,0,5,8,2,5,2,8,3,6,15.5,3.1,1.45782372
27,N2b,0,0,0,Students are discussing something funny about the teacher.,2,N2,N,b,3,0,1,3,2,4,3,2,4,3,7,4,8,21.98,2.7475,1.334078066
27,N2c,0,0,0,The students are laughing at another student.,2,N2,N,c,1,6,0,7,0,6,7,2,5,3,8,3,7,18.95,3.158333333,1.491675791
27,P1a,0,0,0,A guy is listening to another guy talk.,1,P1,P,a,0,0,2,0,0,0,7,0,5,0,6,1,8,28.32,3.54,1.055854427
27,P1b,0,0,0,A guy is skeptical of what the other guy is saying.,1,P1,P,b,2,5,0,3,0,2,2,3,4,3,6,5,11,31.89,2.899090909,1.23882569
27,P1c,0,0,0,The guy is checked out and apprehensive of what the guy is saying to the group.,1,P1,P,c,2,5,0,5,0,5,2,7,4,5,6,6,16,39.77,2.651333333,1.268344628
27,N3a,0,0,0,A man is laughing with the group.,3,N3,N,a,7,0,6,0,6,0,7,1,6,0,7,2,7,23.73,3.39,1.241652125
27,N3b,0,0,0,A man is telling a joke.,3,N3,N,b,2,0,5,0,5,0,4,1,5,2,7,2,6,21.02,3.503333333,0.73402089
27,N3c,0,0,0,A man is making fun of another coworker.,3,N3,N,c,1,6,0,8,0,6,3,3,4,4,7,4,8,23.36,3.337142857,1.072515956
27,N4a,0,0,0,A woman is talking to a man.,4,N4,N,a,0,0,2,0,0,0,7,0,5,0,6,0,7,25.3,3.614285714,1.074831105
27,N4b,0,0,0,A woman is explaining something to a man.,4,N4,N,b,0,0,3,0,0,0,3,1,5,2,7,2,8,25.02,3.1275,1.239317208
27,N4c,0,0,0,"A woman is explaining something to a man, who doesn't want to hear it.",4,N4,N,c,1,5,1,4,0,4,3,5,5,4,7,5,14,36.71,2.823846154,1.146905536
27,P2a,0,0,0,A man is looking at food.,2,P2,P,a,0,0,1,0,0,0,8,0,4,0,8,0,6,21.8,3.633333333,1.07993827
27,P2b,0,0,0,A man is looking at a turkey.,2,P2,P,b,0,0,2,0,0,0,9,0,6,0,9,0,7,25.14,3.591428571,1.015224582
27,P2c,0,0,0,A man is helping his wife put the turkey on the table.,2,P2,P,c,5,0,6,0,2,0,8,1,6,0,9,1,12,39.86,3.321666667,1.236739359
27,N5a,0,0,0,Some people are on their phones at a cafe.,5,N5,N,a,0,0,0,3,0,0,7,0,5,0,7,0,9,30.78,3.42,1.192182872
27,N5b,0,0,0,Some students are researching something on their phones.,5,N5,N,b,0,0,2,0,0,0,3,1,4,2,6,2,8,25.55,3.19375,1.195825328
27,N5c,0,0,0,A student is bored at a cafe while the other students are looking at their phones.,5,N5,N,c,1,3,0,5,0,3,6,4,5,3,7,5,16,50.36,3.1475,1.264275814
27,N6a,0,0,0,A man is taking a picture.,6,N6,N,a,0,0,2,0,0,0,8,0,6,0,7,0,6,22.8,3.8,0.730479295
27,N6b,0,0,0,A man is taking a picture of his friends.,6,N6,N,b,1,0,4,0,3,0,8,1,6,0,8,1,9,30.34,3.371111111,0.94089644
27,N6c,0,0,0,A man is taking a picture of his friends at a party.,6,N6,N,c,2,0,5,0,4,0,8,1,7,1,8,1,12,39.55,3.295833333,0.904086262
27,N7a,0,0,0,A woman is talking to someone.,7,N7,N,a,0,0,2,0,0,0,6,0,5,0,6,0,6,20.97,3.495,1.033474722
27,N7b,0,0,0,A woman is arguing with someone.,7,N7,N,b,1,5,0,6,0,6,4,1,5,3,7,2,6,20.1,3.35,0.882111104
27,N7c,0,0,0,A woman is arguing with her girl friend.,7,N7,N,c,2,6,0,7,0,6,6,2,6,3,7,2,8,27.31,3.41375,0.939558217
27,P3a,0,0,0,A woman is giving a presentation.,3,P3,P,a,0,0,3,0,0,0,6,0,6,2,7,1,6,20.83,3.471666667,0.604596284
27,P3b,0,0,0,A woman is detailing facts to her colleagues.,3,P3,P,b,0,0,3,0,0,0,2,1,4,3,7,2,8,25.2,3.15,0.920714009
27,P3c,0,0,0,A woman is presenting to her team members around a table.,3,P3,P,c,0,0,3,0,0,0,7,0,6,2,8,1,11,36.55,3.322727273,0.977293108
27,P4a,0,0,0,A group of women are having a meeting.,4,P4,P,a,0,0,2,0,0,0,3,0,5,1,7,0,8,23.78,2.9725,1.019015631
27,P4b,0,0,0,A group of women are discussing ideas.,4,P4,P,b,1,0,4,0,1,0,2,1,4,2,7,3,7,20.13,2.875714286,1.182706742
27,P4c,0,0,0,A group of black women are having a meeting.,4,P4,P,c,0,0,2,0,0,0,4,0,5,1,7,0,9,27.54,3.06,0.988685997
27,P5a,0,0,0,A woman is yelling at her child.,5,P5,P,a,1,7,0,8,0,7,8,1,6,0,8,2,7,25.35,3.621428571,0.924543645
27,P5b,0,0,0,A woman is yelling at her child at home.,5,P5,P,b,1,7,0,8,0,7,8,1,6,0,8,2,9,31.53,3.503333333,0.977803661
27,P5c,0,0,0,A woman is making a funny face at a child.,5,P5,P,c,3,0,8,0,6,0,8,1,6,3,9,2,10,35.03,3.503,0.974280931
27,N8a,0,0,0,A woman is looking at a family member.,8,N8,N,a,0,0,2,0,0,0,6,1,4,1,7,0,8,27.22,3.4025,0.775495233
27,N8b,0,0,0,A woman is talking to another woman.,8,N8,N,b,0,0,2,0,0,0,7,0,5,0,7,0,7,24.41,3.487142857,1.070275888
27,N8c,0,0,0,A woman doesn't want to hear what her mother is saying.,8,N8,N,c,1,5,0,5,0,4,2,6,3,4,6,5,11,30.96,3.096,1.074256332
27,N9a,0,0,0,Someone is holding something.,9,N9,N,a,0,0,0,0,0,0,4,0,3,0,6,0,4,13.14,3.285,0.983005595
27,N9b,0,0,0,A guy is holding a ring.,9,N9,N,b,1,0,1,2,0,0,8,0,6,0,8,1,6,23.6,3.933333333,0.681781979
27,N9c,0,0,0,A guy is sad that his girlfriend refused his proposal.,9,N9,N,c,1,7,0,9,0,6,2,3,4,4,6,6,10,32.11,3.211,0.891172137
27,P6a,0,0,0,A man is staring at a woman.,6,P6,P,a,0,0,0,3,0,0,8,1,5,0,7,1,7,25.85,3.692857143,0.916528128
27,P6b,0,0,0,A man is listening to a woman speak.,6,P6,P,b,0,0,2,0,1,0,7,0,4,0,7,1,8,28.4,3.55,0.979722993
27,P6c,0,0,0,A man is paying attention to what a woman is showing to the group.,6,P6,P,c,0,0,3,0,2,0,4,3,4,3,7,3,14,40.67,3.128461538,1.195643803
27,N10a,0,0,0,A woman is helping a baby.,10,N10,N,a,7,0,8,0,4,0,6,1,4,2,9,2,6,22.45,3.741666667,0.896067334
27,N10b,0,0,0,A woman is talking to friends.,10,N10,N,b,1,0,4,0,1,0,4,0,4,0,7,0,6,20.33,3.388333333,1.039854156
27,N10c,0,0,0,A girl feel left out of the conversation.,10,N10,N,c,1,6,0,7,0,5,2,3,4,4,7,6,8,22.02,2.7525,1.076989853
27,P7a,0,0,0,A man is excited,7,P7,P,a,8,0,6,0,5,0,2,2,3,2,7,3,4,13.94,3.485,1.190448095
27,P7b,0,0,0,A boy is excited and supported by his teammates.,7,P7,P,b,8,0,9,0,6,0,3,6,4,3,8,5,9,26.76,2.973333333,1.159946119
27,P7c,0,0,0,His teammates are giving him hugs and congratulating him.,7,P7,P,c,8,0,10,0,7,0,8,2,6,3,8,4,9,27.41,3.045555556,0.919919984
27,N11a,0,0,0,A man is talking to a woman.,11,N11,N,a,0,0,2,0,0,0,8,0,5,0,7,0,7,25.3,3.614285714,1.074831105
27,N11b,0,0,0,A man is asking for forgiveness.,11,N11,N,b,4,3,1,5,0,6,3,2,4,5,7,3,6,17.56,2.926666667,1.314544281
27,N11c,0,0,0,A man is asking for forgiveness from a woman who is sad.,11,N11,N,c,2,5,1,7,0,7,6,3,4,5,7,5,12,35.85,2.9875,1.154738262
27,P8a,0,0,0,A woman is talking to the team.,8,P8,P,a,0,0,3,0,0,0,6,0,5,1,7,0,7,22.48,3.211428571,1.230344512
27,P8b,0,0,0,A woman is listening to her team members.,8,P8,P,b,1,0,3,0,0,0,6,1,4,1,7,2,8,26.52,3.315,0.863348961
27,P8c,0,0,0,A coach is detailing what the play is to her team members.,8,P8,P,c,0,0,3,0,0,0,3,1,5,2,7,2,12,35.81,2.984166667,0.931650133
27,P9a,0,0,0,A woman is crying.,9,P9,P,a,0,5,0,8,0,6,8,1,6,0,8,2,4,15.64,3.91,0.498865379
27,P9b,0,0,0,A woman is crying at a restaurant.,9,P9,P,b,1,6,0,8,0,6,8,1,6,0,8,2,7,25.85,3.692857143,0.93078308
27,P9c,0,0,0,A woman is crying because it is her birthday. She is celebrating at a restaurant.,9,P9,P,c,4,2,6,4,7,0,8,3,6,3,8,5,15,50.2,3.346666667,0.920781242
27,N12a,0,0,0,A woman is presenting.,12,N12,N,a,0,0,3,0,0,0,2,0,4,2,7,1,4,15.03,3.7575,0.55253205
27,N12b,0,0,0,A woman is presenting a report to the team.,12,N12,N,b,0,0,3,0,0,0,4,0,5,2,8,2,9,28.97,3.218888889,1.053582513
27,N12c,0,0,0,A woman is presenting a report to her team of men.,12,N12,N,c,0,0,3,0,0,0,4,0,5,2,8,2,11,37,3.363636364,1.018089119
27,P10a,0,0,0,A group of people is sitting around.,10,P10,P,a,0,0,1,0,0,0,6,0,5,0,6,0,7,24.45,3.492857143,1.260313642
27,P10b,0,0,0,A group of women is talking to each other.,10,P10,P,b,0,0,3,0,0,0,6,0,5,0,7,1,9,27.12,3.013333333,1.182719324
27,P10c,0,0,0,A group of people is trying a new food.,10,P10,P,c,1,0,5,0,0,0,6,0,6,1,8,2,9,30.77,3.418888889,1.076852409
27,P11a,0,0,0,A woman is showing her foot to another lady.,11,P11,P,a,0,0,1,0,0,0,8,1,6,0,8,1,9,32.08,3.564444444,1.043433169
27,P11b,0,0,0,A woman is pointing out something on her foot.,11,P11,P,b,0,0,1,0,0,0,8,1,7,0,8,2,9,30.73,3.414444444,0.922159302
27,P11c,0,0,0,A woman is painting the toenails of another woman.,11,P11,P,c,0,0,6,0,0,0,9,0,7,1,9,0,9,31.54,3.504444444,1.317859165
27,P12a,0,0,0,A man is looking at another man.,12,P12,P,a,0,0,0,0,0,0,8,0,5,0,7,0,7,24.48,3.497142857,1.04627457
27,P12b,0,0,0,A man is listening to the guy speak.,12,P12,P,b,0,0,2,0,0,0,4,0,5,0,7,1,8,26.8,3.35,1.267855332
27,P12c,0,0,0,A group of people are having lunch together.,12,P12,P,c,1,0,5,0,0,0,6,0,5,0,8,0,8,24.84,3.105,1.17926127
28,N1a,0,0,0,there are a group of people on their phones texting,1,N1,N,a,0,0,0,4,0,0,7,0,6,0,7,0,10,33.49,3.349,1.151775923
28,N1b,0,0,0,people are texting on their cell phones,1,N1,N,b,0,0,0,3,0,0,8,0,6,0,6,0,7,22.15,3.691666667,1.11347055
28,N1c,0,0,0,a group of people are waiting for something,1,N1,N,c,0,0,0,1,0,0,4,1,4,3,6,2,8,21.74,2.7175,1.201186913
28,N2a,0,0,0,there are a group of teens and they are bullying a girl ,2,N2,N,a,1,8,0,10,0,6,6,1,4,4,7,4,12,35.57,2.964166667,1.137289108
28,N2b,0,0,0,there are a group of people and they are teasing a girl in front of her,2,N2,N,b,1,7,0,9,0,6,3,2,4,4,7,4,16,46.24,2.89,1.075354205
28,N2c,0,0,0,there is a group of people conversing in the background and a woman who isn't in on the discussion ,2,N2,N,c,1,2,0,7,0,2,7,2,6,3,7,5,19,52.15,2.897222222,1.04088088
28,P1a,0,0,0,A guy is out with friends and the couples starts arguing. ,1,P1,P,a,2,5,0,7,0,6,4,1,3,3,7,3,11,32,2.909090909,1.019975044
28,P1b,0,0,0,A mediation is happening between a group of people.,1,P1,P,b,0,0,2,5,2,0,3,0,3,5,6,3,9,28.04,3.115555556,1.035508463
28,P1c,0,0,0,There is an intervention for an individual. ,1,P1,P,c,0,0,1,7,4,0,1,0,3,6,6,4,7,17.05,2.435714286,1.01562554
28,N3a,0,0,0,there is a business meeting and it went well for everyone,3,N3,N,a,8,0,5,0,0,0,2,1,4,4,6,3,11,29.33,2.666363636,0.800203383
28,N3b,0,0,0,there is a business meeting and a positive joke was made in the room,3,N3,N,b,7,0,6,0,4,0,3,2,4,4,7,4,14,39.51,2.822142857,0.914828093
28,N3c,0,0,0,The group of business people are making fun of a woman for being wrong about something.,3,N3,N,c,1,7,0,9,0,6,3,3,5,4,8,6,16,38.1,2.54,1.139316838
28,N4a,0,0,0,A husband and wife having a tense discussion.,4,N4,N,a,1,6,0,7,0,3,3,2,5,3,8,4,8,23.86,2.9825,0.919763168
28,N4b,0,0,0,Two business partners having a disagreement on something.,4,N4,N,b,2,5,0,6,0,4,2,1,5,3,7,3,8,24.46,3.0575,0.747944803
28,N4c,0,0,0,Two business partners disagreeing with each other on an issue.,4,N4,N,c,2,5,0,6,0,4,2,2,5,3,7,3,10,26.91,2.691,0.852661845
28,P2a,0,0,0, a thanksgiving get together with friends who are elders,2,P2,P,a,6,0,5,0,2,0,4,1,5,1,7,0,10,21.1,2.6375,0.669023809
28,P2b,0,0,0,a thanksgiving get together with siblings who got old,2,P2,P,b,5,0,5,0,1,0,6,1,5,1,7,1,9,22.93,2.86625,0.843054608
28,P2c,0,0,0,a thanksgiving meal with the family,2,P2,P,c,8,0,6,0,2,0,7,0,6,1,8,0,6,18.86,3.143333333,1.236958636
28,N5a,0,0,0,people are texting and waiting on someone,5,N5,N,a,2,2,0,3,0,0,3,2,5,2,6,2,7,21.96,3.137142857,1.191745419
28,N5b,0,0,0,people are on their phones waiting for someone,5,N5,N,b,2,5,0,3,0,0,4,2,5,2,6,2,8,26.04,3.255,1.18814381
28,N5c,0,0,0,A group of people are waiting for someone or something to happen.,5,N5,N,c,0,0,0,2,0,0,3,1,4,2,6,3,12,30.5,2.541666667,1.126174807
28,N6a,0,0,0,People are meeting up for a celebration and taking selfies.,6,N6,N,a,8,0,6,0,6,0,7,1,6,1,7,2,10,26.33,2.925555556,1.076697626
28,N6b,0,0,0,Two guys are waiting for their friend to send the Snapchat so they can party.,6,N6,N,b,3,0,3,0,4,0,3,1,5,4,7,5,15,39.9,2.85,1.166038659
28,N6c,0,0,0,A man is hosting a lame birthday party and his two friends are bored.,6,N6,N,c,1,6,0,6,0,5,3,2,4,6,7,6,14,42.51,3.27,0.996786503
28,N7a,0,0,0,Someone helping another person down an aisle in a store.,7,N7,N,a,3,0,4,0,4,0,8,0,6,2,8,1,10,33.76,3.376,1.006392899
28,N7b,0,0,0,Family members talking with each other.,7,N7,N,b,1,0,4,0,1,0,4,0,5,0,7,1,6,17.44,2.906666667,1.04622496
28,N7c,0,0,0,Two friends arguing with each other.,7,N7,N,c,2,6,0,7,0,6,3,1,5,3,7,3,6,16.07,2.678333333,0.860404943
28,P3a,0,0,0,A woman is stressed about the meeting at the table,3,P3,P,a,1,5,0,6,0,5,3,4,4,3,6,4,10,28.86,2.886,1.246819955
28,P3b,0,0,0,A woman speaking at a company meeting,3,P3,P,b,0,0,3,0,0,0,7,0,5,1,7,1,7,23.84,3.405714286,0.784365075
28,P3c,0,0,0,a woman is speaking at a company business meeting,3,P3,P,c,0,0,3,0,0,0,4,0,5,1,7,1,9,31.05,3.45,0.703953123
28,P4a,0,0,0,there is a company meeting going on,4,P4,P,a,0,0,1,0,0,0,2,0,4,1,6,0,7,22.89,3.27,0.629046898
28,P4b,0,0,0,there is a company meeting happening and its civil,4,P4,P,b,2,2,2,0,1,0,2,0,4,3,6,2,9,24.67,2.741111111,0.920332066
28,P4c,0,0,0,A group of employees are gathered for a business meeting.,4,P4,P,c,0,0,2,0,0,0,4,0,5,2,7,0,10,28.9,2.89,0.917581362
28,P5a,0,0,0,a friend is making funny faces at a baby,5,P5,P,a,7,0,8,0,6,0,9,1,6,2,9,2,9,30.61,3.401111111,1.016580597
28,P5b,0,0,0,a friend is making funny faces at a friend's baby,5,P5,P,b,7,0,8,0,6,0,8,1,6,2,9,2,10,33.68,3.368,0.964143834
28,P5c,0,0,0,a woman is making funny faces at a friend's kid,5,P5,P,c,7,0,8,0,6,0,8,2,6,2,9,2,10,34.63,3.463,0.950848159
28,N8a,0,0,0,someone is decorating a tree and taking a photo,8,N8,N,a,2,0,5,0,2,0,8,0,7,1,8,0,9,32.05,3.561111111,1.045184726
28,N8b,0,0,0,people are explaining something to each other ,8,N8,N,b,0,0,3,0,1,0,2,1,4,2,6,1,7,15.98,2.282857143,1.087745594
28,N8c,0,0,0,two people are listening and talking to a person who is out of frame,8,N8,N,c,0,0,3,0,1,0,8,1,5,0,6,2,14,43.7,3.121428571,1.244395789
28,N9a,0,0,0,A person is being given some money by another person.,9,N9,N,a,5,0,2,0,0,0,7,0,7,0,9,1,10,32.56,3.256,1.172880594
28,N9b,0,0,0,A man receives a ring by a lady.,9,N9,N,b,3,0,3,0,3,0,7,1,7,0,9,2,8,27.92,3.49,1.11575727
28,N9c,0,0,0,A man is in shambles after his proposal has been turned down by a woman he loves.,9,N9,N,c,1,8,0,10,0,7,2,6,4,6,8,7,17,44.94,2.996,0.951883846
28,P6a,0,0,0,there is a parent teacher conference ,6,P6,P,a,0,0,1,1,0,0,2,0,3,3,7,0,6,22.32,3.72,0.887761229
28,P6b,0,0,0,a group of teachers are talking to each other ,6,P6,P,b,0,0,2,0,0,0,8,0,5,1,7,0,9,25.1,2.788888889,1.195172001
28,P6c,0,0,0,a group of people are buying a house from someone,6,P6,P,c,5,0,4,0,1,0,3,1,5,2,8,0,10,32.76,3.276,1.185075713
28,N10a,0,0,0,a kid looks sad while the family is happy in the background,10,N10,N,a,2,6,0,7,0,5,8,4,6,3,8,4,12,35.23,2.935833333,1.049869761
28,N10b,0,0,0,a kid is sad while her parents are talking with a teacher in the background,10,N10,N,b,1,5,0,7,0,5,7,4,6,3,8,5,15,47.3,3.153333333,1.066440452
28,N10c,0,0,0,"a kid is sad while she is alone in a cafe shop and there are adults around her, talking about her",10,N10,N,c,1,7,0,8,0,6,7,5,5,5,8,6,21,65.8,3.133333333,1.038789359
28,P7a,0,0,0,Someone is being held back by two other people.,7,P7,P,a,2,5,0,7,0,4,8,1,6,2,8,1,9,29.99,3.332222222,1.18871546
28,P7b,0,0,0,A kid is celebrating a win and people behind him are celebrating with him.,7,P7,P,b,8,0,9,0,6,0,7,2,6,3,9,3,14,44.11,3.150714286,0.941328556
28,P7c,0,0,0,A kid is celebrating a victory and other people behind him are cheering him on.,7,P7,P,c,8,0,9,0,7,0,7,2,6,3,9,3,15,47.15,3.143333333,0.912208205
28,N11a,0,0,0, a husband and a wife going through a disagreement and she is crying,11,N11,N,a,2,6,0,8,0,6,6,2,6,3,8,5,14,41.34,3.18,0.850685998
28,N11b,0,0,0,a husband is pleading with his wife and she is crying,11,N11,N,b,2,6,0,8,0,7,8,3,6,4,8,6,11,35.62,3.238181818,0.905834623
28,N11c,0,0,0,a husband is pleading to his wife and his wife is crying,11,N11,N,c,2,5,0,8,0,7,7,3,6,4,8,6,12,38.74,3.228333333,0.976709069
28,P8a,0,0,0,Our team is discussing plays on a field. One of the team mates seems unsure about something.,8,P8,P,a,2,2,2,3,0,1,4,3,6,3,7,5,17,49.4,2.905882353,1.03864731
28,P8b,0,0,0,Our team is on the field and they are talking to a team member. The team member looks uneasy.,8,P8,P,b,2,3,2,4,0,3,7,3,6,4,7,5,19,53.77,2.83,0.999099595
28,P8c,0,0,0,The team is discussing plays on the field. It looks cordial. ,8,P8,P,c,2,0,3,0,1,0,6,1,6,3,7,3,11,32.35,2.940909091,0.948740792
28,P9a,0,0,0,a woman is crying happy tears cause its her birthday,9,P9,P,a,8,0,8,1,6,0,7,4,6,3,9,5,10,34.2,3.42,0.769068701
28,P9b,0,0,0,a woman is crying happy tears because its her birthday ,9,P9,P,b,8,0,8,1,6,0,7,6,6,3,9,5,10,32.99,3.299,1.00203626
28,P9c,0,0,0,a woman is tearing up and getting emotional ,9,P9,P,c,2,3,6,2,0,4,7,4,6,1,8,4,8,25.93,3.24125,1.152059491
28,N12a,0,0,0,a meeting with a group of business people ,12,N12,N,a,0,0,2,0,0,0,3,0,4,1,7,0,8,25.29,3.16125,0.998362051
28,N12b,0,0,0,A meeting with company employees,12,N12,N,b,0,0,2,0,0,0,2,0,4,1,7,0,5,16.46,3.292,0.877251389
28,N12c,0,0,0,A disagreement between the boss and an employee at a board meeting,12,N12,N,c,2,5,0,6,0,4,2,1,5,3,8,3,12,34.17,2.8475,1.05230591
28,P10a,0,0,0,a group of people are on a bench waiting for someone or something to happen.,10,P10,P,a,0,0,0,2,0,0,6,2,6,3,7,2,15,41.87,2.791333333,1.178393984
28,P10b,0,0,0,a group of people watching a bike race,10,P10,P,b,1,0,4,0,0,0,8,0,7,0,8,0,8,30.21,3.77625,1.084065595
28,P10c,0,0,0,people hanging out after a run for some fast food,10,P10,P,c,3,0,5,0,1,0,7,1,4,0,8,0,10,25.49,3.18625,1.16382298
28,P11a,0,0,0,A mother is tending to her child's wounds after they fell.,11,P11,P,a,4,2,7,2,3,2,7,2,8,0,9,2,11,36.13,3.284545455,1.076729898
28,P11b,0,0,0,A mother and daughter painting their toenails.,11,P11,P,b,5,0,8,0,2,0,8,1,7,1,9,0,7,27.15,3.878571429,1.251205133
28,P11c,0,0,0,Friends are painting their nails and talking about girly things.,11,P11,P,c,5,0,7,0,2,0,4,1,7,3,9,1,10,30.97,3.097,1.222320653
28,P12a,0,0,0,a group of people are discussing business in a café,12,P12,P,a,1,0,3,0,0,0,7,1,5,2,8,1,10,28.31,3.145555556,0.958242025
